2021-10-30 13:43:33;63.25;162.71$;-2.39
2021-10-30 19:17:32;62.57;160.96$;-1.75
2021-10-30 20:38:14;62.53;160.85$;-0.1
2021-10-30 23:52:59;62.14;159.85$;-1
2021-10-31 05:56:00;63.35;162.96$;3.11
2021-10-31 11:11:43;62.07;159.67$;-3.29
2021-10-31 14:26:41;61.23;157.51$;-2.16
2021-11-01 09:38:00;63.91;164.4$;6.89
2021-11-01 17:32:56;65.67;168.93$;4.53
2021-11-01 19:50:18;64.34;165.51$;-3.42
2021-11-02 04:23:14;65.14;167.57$;2.06
2021-11-02 16:29:04;65.62;168.8$;1.23
2021-11-03 05:58:50;70.4;181.1$;12.3
2021-11-03 10:24:04;71.08;182.85$;1.75
2021-11-03 15:07:21;69.08;177.7$;-5.14
2021-11-04 06:13:47;80.46;206.98$;29.27
2021-11-05 06:32:17;78.46;201.83$;-5.14
2021-11-05 16:56:34;74.85;192.55$;-9.29
2021-11-06 06:14:17;75.05;193.06$;0.51
2021-11-06 16:42:04;74.39;191.36$;-1.7
2021-11-06 21:06:24;77.04;198.18$;6.82
2021-11-07 11:30:51;83.56;214.95$;16.77
2021-11-07 14:05:52;84.73;217.96$;3.01
2021-11-07 15:12:29;84.17;216.52$;-1.44
2021-11-07 21:29:45;88.24;226.99$;10.47
2021-11-07 22:19:13;86.89;223.52$;-3.47
2021-11-08 06:28:28;91.67;235.81$;12.3
2021-11-08 12:37:04;92.48;237.9$;2.08
2021-11-08 13:18:38;93.68;240.98$;3.09
2021-11-08 15:44:46;95.45;245.54$;4.55
2021-11-09 09:39:59;88.87;228.61$;-16.93
2021-11-09 19:00:34;88.6;227.92$;-0.69
2021-11-10 00:11:29;90.11;231.8$;3.88
2021-11-10 07:08:53;92.6;238.21$;6.41
2021-11-10 10:18:01;92.06;236.82$;-1.39
2021-11-10 14:28:52;89.21;229.49$;-7.33
2021-11-10 15:16:04;90.55;232.93$;3.45
2021-11-11 06:19:16;86.95;223.67$;-9.26
2021-11-11 09:54:43;88.57;227.84$;4.17
2021-11-11 10:17:48;89.55;230.36$;2.52
2021-11-12 08:25:44;85.8;220.71$;-9.65
2021-11-12 09:34:48;86.62;222.82$;2.11
2021-11-12 11:54:51;84.11;216.37$;-6.46
2021-11-13 06:25:34;86.21;221.77$;5.4
2021-11-13 13:00:57;87.63;225.42$;3.65
2021-11-13 15:19:51;88.58;227.87$;2.44
2021-11-13 16:21:27;92.15;237.05$;9.18
2021-11-14 04:18:34;96.2;247.47$;10.42
2021-11-14 14:35:44;96.27;247.65$;0.18
2021-11-14 19:57:27;92.3;237.43$;-10.21
2021-11-15 02:35:09;94.86;244.02$;6.59
2021-11-15 04:18:39;101.09;260.05$;16.03
2021-11-15 09:09:30;98.15;252.48$;-7.56
2021-11-15 14:43:38;97.51;250.84$;-1.65
2021-11-15 14:57:32;97.37;250.48$;-0.36
2021-11-15 15:34:28;96.76;248.91$;-1.57
2021-11-16 00:55:55;94.36;242.73$;-6.17
2021-11-16 03:55:40;90.71;233.34$;-9.39
2021-11-16 15:34:48;91.73;235.97$;2.62
2021-11-16 17:22:44;92.55;238.08$;2.11
2021-11-16 23:39:07;101.72;261.67$;23.59
2021-11-17 03:51:06;95.72;246.23$;-15.43
2021-11-17 05:06:03;95.56;245.82$;-0.41
2021-11-17 09:08:23;97.71;251.35$;5.53
2021-11-17 15:09:07;103.78;266.97$;15.61
2021-11-17 22:49:10;105.56;271.55$;4.58
2021-11-18 05:55:46;105.92;272.47$;0.93
2021-11-18 15:00:32;102.23;262.98$;-9.49
2021-11-18 21:09:32;99.82;256.78$;-6.2
2021-11-19 04:32:09;97.94;251.94$;-4.84
2021-11-19 15:24:58;110.66;284.66$;32.72
2021-11-20 10:28:45;118.81;305.63$;20.97
2021-11-20 16:33:01;119.95;308.56$;2.93
2021-11-20 17:23:30;118.2;304.06$;-4.5
2021-11-20 21:28:58;129.72;333.69$;29.63
2021-11-21 06:18:06;134.21;345.25$;11.55
2021-11-21 11:42:38;135.28;348$;2.75
2021-11-22 03:08:05;132.91;341.9$;-6.1
2021-11-22 15:06:19;135.43;348.38$;6.48
2021-11-22 15:22:44;133.45;343.29$;-5.09
2021-11-22 15:25:59;133.28;342.85$;-0.44
2021-11-22 20:54:23;138.91;357.34$;14.48
2021-11-23 10:17:35;129.8;333.9$;-23.43
2021-11-23 15:40:44;127.54;328.09$;-5.81
2021-11-23 20:35:48;128.36;330.2$;2.11
2021-11-24 10:03:37;120.65;310.36$;-19.83
2021-11-24 16:52:56;116.94;300.82$;-9.54
2021-11-25 02:39:08;121.92;313.63$;12.81
2021-11-25 10:27:08;121.05;311.39$;-2.24
2021-11-25 15:34:59;128.2;329.78$;18.39
2021-11-25 19:36:18;121.63;312.88$;-16.9
2021-11-26 12:55:57;104;267.53$;-45.35
2021-11-26 15:22:32;110.79;285$;17.47
2021-11-26 20:51:35;109.75;282.32$;-2.68
2021-11-27 09:15:27;106.92;275.04$;-7.28
2021-11-27 18:58:07;115.18;296.29$;21.25
2021-11-28 00:37:44;111.42;286.62$;-9.67
2021-11-28 11:37:10;108.99;280.37$;-6.25
2021-11-28 13:20:18;108.56;279.26$;-1.11
2021-11-30 07:07:19;115.78;297.84$;18.57
2021-11-30 08:57:07;115.96;298.3$;0.46
2021-11-30 09:19:54;116.62;300$;1.7
2021-11-30 18:34:07;123.22;316.97$;16.98
2021-12-01 03:37:52;124.18;319.44$;2.47
2021-12-01 10:55:22;125.45;322.71$;3.27
2021-12-01 13:14:28;122.08;314.04$;-8.67
2021-12-01 20:17:48;123.94;318.83$;4.78
2021-12-01 21:52:18;121.78;313.27$;-5.56
2021-12-02 05:32:20;117.11;301.26$;-12.01
2021-12-02 11:00:21;117.26;301.64$;0.39
2021-12-02 14:01:53;118.34;304.42$;2.78
2021-12-02 19:47:10;111.37;286.49$;-17.93
2021-12-02 22:31:07;112.35;289.01$;2.52
2021-12-03 06:55:49;107.57;276.72$;-12.3
2021-12-03 15:43:08;110.17;283.4$;6.69
2021-12-03 18:25:06;104.61;269.1$;-14.3
2021-12-03 22:50:23;108.17;278.26$;9.16
2021-12-04 08:58:50;92.05;236.79$;-41.47
2021-12-04 11:52:49;90.67;233.24$;-3.55
2021-12-05 01:09:27;92.67;238.39$;5.14
2021-12-05 10:28:06;88.98;228.89$;-9.49
2021-12-05 13:02:27;90.91;233.86$;4.96
